Point ID,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,buavg,burnup,conductivity_temp,contact_pressure,coolant_channel_htc,coolant_temperature,creep_strain_x_0,creep_strain_x_1,creep_strain_x_Magnitude,creep_strain_yy,creep_strain_zz,critical_heat_flux,disp__0,disp__1,disp__Magnitude,dnbr,effective_creep_strain,fast_neutron_fluence,fast_neutron_flux,fission_rate,gap_cond,grain_radius,hydrostatic_stress,ids,nodal_area_pellet_clad_mechanica,object_id,output_heat_flux,oxide_thickness,paired_k_temp,paired_temp,penetration,qpoint_penetration,residual_disp__0,residual_disp__1,residual_disp__Magnitude,residual_temp,rod_burnup,rpf,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,temp,vonmises_stress,vtkValidPointMask
310,0.00475,1.23676,0,1.23677,1.23676,0,0,16,0,31895.6,571.777,-0.00240699,5.07839e-06,0.00240699,0.00227819,0.000128798,4.52539e+06,9.17027e-07,0.0118416,0.0118416,6.28817,0.0103919,6.73056e+25,5.86638e+17,0,0,0,0,296,0,1,719667,9.57696e-06,0,0,0,0,-7.84755e-07,6.00218e-06,6.05327e-06,-2.90657e-10,0,0,-0.00438983,0.0104712,0.000212522,-1.71369e+07,8.42868e+07,1.02088e+08,592.055,1.11398e+08,1
311,0.00475,1.24075,0,1.24076,1.24075,0,0,16,0,31884.8,572.003,-0.00239024,1.02119e-06,0.00239024,0.00227635,0.000113883,4.51618e+06,7.562e-07,0.0118832,0.0118832,6.27702,0.0103909,6.73018e+25,5.86542e+17,0,0,0,0,300,0,1,719478,9.63324e-06,0,0,0,0,7.48015e-06,5.62681e-06,9.36022e-06,6.15255e-10,0,0,-0.00436855,0.0104648,0.00019492,-1.72779e+07,8.37724e+07,1.01531e+08,592.1,1.11002e+08,1
312,0.00475,1.24474,0,1.24475,1.24474,0,0,16,0,31884.8,572.003,-0.00239024,1.02119e-06,0.00239024,0.00227635,0.000113883,4.51618e+06,5.18159e-07,0.0119247,0.0119247,6.27702,0.0103909,6.72981e+25,5.86447e+17,0,0,0,0,300,0,1,719478,9.63324e-06,0,0,0,0,1.22324e-05,5.90906e-06,1.35848e-05,1.04462e-09,0,0,-0.00436855,0.0104648,0.00019492,-1.72779e+07,8.37724e+07,1.01531e+08,592.144,1.11002e+08,1
313,0.00475,1.24873,0,1.24873,1.24873,0,0,16,0,31884.8,572.003,-0.00239024,1.02119e-06,0.00239024,0.00227635,0.000113883,4.51618e+06,4.55535e-07,0.0119662,0.0119662,6.27702,0.0103909,6.72943e+25,5.86351e+17,0,0,0,0,300,0,1,719478,9.63324e-06,0,0,0,0,1.21582e-05,4.61896e-06,1.3006e-05,1.21797e-09,0,0,-0.00436855,0.0104648,0.00019492,-1.72779e+07,8.37724e+07,1.01531e+08,592.183,1.11002e+08,1
314,0.00475,1.25272,0,1.25272,1.25272,0,0,16,0,31884.8,572.003,-0.00239024,1.02119e-06,0.00239024,0.00227635,0.000113883,4.51618e+06,5.69579e-07,0.0120078,0.0120078,6.27702,0.0103909,6.72905e+25,5.86255e+17,0,0,0,0,300,0,1,719478,9.63324e-06,0,0,0,0,7.28173e-06,2.25412e-06,7.62264e-06,1.09194e-09,0,0,-0.00436855,0.0104648,0.00019492,-1.72779e+07,8.37724e+07,1.01531e+08,592.231,1.11002e+08,1
315,0.00475,1.2567,0,1.25671,1.2567,0,0,16,0,31884.8,572.003,-0.00239024,1.02119e-06,0.00239024,0.00227635,0.000113883,4.51618e+06,8.58731e-07,0.0120493,0.0120493,6.27702,0.0103909,6.72867e+25,5.86159e+17,0,0,0,0,300,0,1,719478,9.63324e-06,0,0,0,0,-2.39064e-06,-1.60284e-06,2.87823e-06,7.05474e-10,0,0,-0.00436855,0.0104648,0.00019492,-1.72779e+07,8.37724e+07,1.01531e+08,592.272,1.11002e+08,1
316,0.00475,1.26069,0,1.2607,1.26069,0,0,16,0,31882.6,572.228,-0.00239478,-1.96466e-06,0.00239478,0.00226979,0.000124985,4.50696e+06,7.65135e-07,0.0120908,0.0120908,6.2656,0.0104106,6.72829e+25,5.86064e+17,0,0,0,0,304,0,1,719318,9.66797e-06,0,0,0,0,-5.37431e-06,-1.19806e-06,5.50623e-06,-5.13133e-10,0,0,-0.00436838,0.0104552,0.000205347,-1.72503e+07,8.35047e+07,1.01248e+08,592.317,1.107e+08,1
317,0.00475,1.26468,0,1.26469,1.26468,0,0,16,0,31882.6,572.228,-0.00239478,-1.96466e-06,0.00239478,0.00226979,0.000124985,4.50696e+06,5.59396e-07,0.0121323,0.0121323,6.2656,0.0104106,6.72792e+25,5.85968e+17,0,0,0,0,304,0,1,719318,9.66797e-06,0,0,0,0,-4.03804e-06,1.67873e-06,4.37309e-06,-1.4623e-09,0,0,-0.00436838,0.0104552,0.000205347,-1.72503e+07,8.35047e+07,1.01248e+08,592.36,1.107e+08,1
318,0.00475,1.26867,0,1.26868,1.26867,0,0,16,0,31882.6,572.228,-0.00239478,-1.96466e-06,0.00239478,0.00226979,0.000124985,4.50696e+06,5.1853e-07,0.0121738,0.0121738,6.2656,0.0104106,6.72754e+25,5.85872e+17,0,0,0,0,304,0,1,719318,9.66797e-06,0,0,0,0,-3.42799e-06,4.36325e-06,5.54879e-06,-1.70367e-09,0,0,-0.00436838,0.0104552,0.000205347,-1.72503e+07,8.35047e+07,1.01248e+08,592.398,1.107e+08,1
319,0.00475,1.27266,0,1.27267,1.27266,0,0,16,0,31882.6,572.228,-0.00239478,-1.96466e-06,0.00239478,0.00226979,0.000124985,4.50696e+06,6.43707e-07,0.0122153,0.0122153,6.2656,0.0104106,6.72716e+25,5.85776e+17,0,0,0,0,304,0,1,719318,9.66797e-06,0,0,0,0,-3.51765e-06,6.45934e-06,7.35506e-06,-1.27808e-09,0,0,-0.00436838,0.0104552,0.000205347,-1.72503e+07,8.35047e+07,1.01248e+08,592.444,1.107e+08,1
320,0.00475,1.27665,0,1.27666,1.27665,0,0,16,0,31882.6,572.228,-0.00239478,-1.96466e-06,0.00239478,0.00226979,0.000124985,4.50696e+06,9.33473e-07,0.0122568,0.0122568,6.2656,0.0104106,6.72678e+25,5.85681e+17,0,0,0,0,304,0,1,719318,9.66797e-06,0,0,0,0,-4.35736e-06,7.79006e-06,8.9259e-06,-1.348e-10,0,0,-0.00436838,0.0104552,0.000205347,-1.72503e+07,8.35047e+07,1.01248e+08,592.482,1.107e+08,1
321,0.00475,1.28064,0,1.28065,1.28064,0,0,16,0,31912.7,572.453,-0.00242058,-5.77418e-06,0.00242059,0.00226592,0.00015466,4.49776e+06,9.35794e-07,0.0122982,0.0122982,6.25951,0.0104503,6.72641e+25,5.85585e+17,0,0,0,0,308,0,1,718549,9.62095e-06,0,0,0,0,-7.32224e-08,1.80256e-06,1.80405e-06,1.93997e-10,0,0,-0.00439085,0.010448,0.000234477,-1.73468e+07,8.31743e+07,1.00927e+08,592.517,1.10475e+08,1
322,0.00475,1.28463,0,1.28464,1.28463,0,0,16,0,31912.7,572.453,-0.00242058,-5.77418e-06,0.00242059,0.00226592,0.00015466,4.49776e+06,8.00835e-07,0.0123397,0.0123397,6.25951,0.0104503,6.72603e+25,5.85489e+17,0,0,0,0,308,0,1,718549,9.62095e-06,0,0,0,0,5.32397e-06,-3.45462e-06,6.34658e-06,-4.40841e-11,0,0,-0.00439085,0.010448,0.000234477,-1.73468e+07,8.31743e+07,1.00927e+08,592.554,1.10475e+08,1
323,0.00475,1.28862,0,1.28863,1.28862,0,0,16,0,31912.7,572.453,-0.00242058,-5.77418e-06,0.00242059,0.00226592,0.00015466,4.49776e+06,7.39596e-07,0.0123811,0.0123811,6.25951,0.0104503,6.72565e+25,5.85393e+17,0,0,0,0,308,0,1,718549,9.62095e-06,0,0,0,0,8.6796e-06,-3.78306e-06,9.46821e-06,-1.91496e-10,0,0,-0.00439085,0.010448,0.000234477,-1.73468e+07,8.31743e+07,1.00927e+08,592.593,1.10475e+08,1
324,0.00475,1.29261,0,1.29262,1.29261,0,0,16,0,31912.7,572.453,-0.00242058,-5.77418e-06,0.00242059,0.00226592,0.00015466,4.49776e+06,7.52601e-07,0.0124226,0.0124226,6.25951,0.0104503,6.72527e+25,5.85298e+17,0,0,0,0,308,0,1,718549,9.62095e-06,0,0,0,0,9.97962e-06,6.92573e-07,1.00036e-05,-2.58137e-10,0,0,-0.00439085,0.010448,0.000234477,-1.73468e+07,8.31743e+07,1.00927e+08,592.64,1.10475e+08,1
325,0.00475,1.2966,0,1.29661,1.2966,0,0,16,0,31912.7,572.453,-0.00242058,-5.77418e-06,0.00242059,0.00226592,0.00015466,4.49776e+06,8.39187e-07,0.0124641,0.0124641,6.25951,0.0104503,6.7249e+25,5.85202e+17,0,0,0,0,308,0,1,718549,9.62095e-06,0,0,0,0,9.2229e-06,1.02088e-05,1.3758e-05,-2.23983e-10,0,0,-0.00439085,0.010448,0.000234477,-1.73468e+07,8.31743e+07,1.00927e+08,592.688,1.10475e+08,1
326,0.00475,1.30059,0,1.3006,1.30059,0,0,16,0,31901.6,572.677,-0.00244926,-7.08106e-06,0.00244927,0.00228344,0.000165824,4.48856e+06,9.57593e-07,0.0125056,0.0125056,6.24592,0.0104942,6.72452e+25,5.85106e+17,0,0,0,0,312,0,1,718639,9.67836e-06,0,0,0,0,1.38802e-05,2.45493e-06,1.40956e-05,-6.95808e-10,0,0,-0.0044148,0.0104634,0.000245894,-1.72424e+07,8.30374e+07,1.00773e+08,592.733,1.10225e+08,1
327,0.00475,1.30458,0,1.30459,1.30458,0,0,16,0,31901.6,572.677,-0.00244926,-7.08106e-06,0.00244927,0.00228344,0.000165824,4.48856e+06,9.96223e-07,0.0125471,0.0125471,6.24592,0.0104942,6.72414e+25,5.8501e+17,0,0,0,0,312,0,1,718639,9.67836e-06,0,0,0,0,1.83834e-05,-9.8317e-06,2.08473e-05,-1.07476e-09,0,0,-0.0044148,0.0104634,0.000245894,-1.72424e+07,8.30374e+07,1.00773e+08,592.776,1.10225e+08,1
328,0.00475,1.30857,0,1.30858,1.30857,0,0,16,0,31901.6,572.677,-0.00244926,-7.08106e-06,0.00244927,0.00228344,0.000165824,4.48856e+06,9.49315e-07,0.0125887,0.0125887,6.24592,0.0104942,6.72376e+25,5.84915e+17,0,0,0,0,312,0,1,718639,9.67836e-06,0,0,0,0,1.86296e-05,-1.51437e-05,2.40082e-05,-9.95571e-10,0,0,-0.0044148,0.0104634,0.000245894,-1.72424e+07,8.30374e+07,1.00773e+08,592.819,1.10225e+08,1
329,0.00475,1.31256,0,1.31257,1.31256,0,0,16,0,31901.6,572.677,-0.00244926,-7.08106e-06,0.00244927,0.00228344,0.000165824,4.48856e+06,8.1624e-07,0.0126302,0.0126302,6.24592,0.0104942,6.72339e+25,5.84819e+17,0,0,0,0,312,0,1,718639,9.67836e-06,0,0,0,0,1.46328e-05,-1.33676e-05,1.98194e-05,-4.48657e-10,0,0,-0.0044148,0.0104634,0.000245894,-1.72424e+07,8.30374e+07,1.00773e+08,592.856,1.10225e+08,1
330,0.00475,1.31655,0,1.31656,1.31655,0,0,16,0,31901.6,572.677,-0.00244926,-7.08106e-06,0.00244927,0.00228344,0.000165824,4.48856e+06,5.97798e-07,0.0126717,0.0126717,6.24592,0.0104942,6.72301e+25,5.84723e+17,0,0,0,0,312,0,1,718639,9.67836e-06,0,0,0,0,6.35656e-06,-4.57695e-06,7.8329e-06,5.58109e-10,0,0,-0.0044148,0.0104634,0.000245894,-1.72424e+07,8.30374e+07,1.00773e+08,592.894,1.10225e+08,1
331,0.00475,1.32054,0,1.32055,1.32054,0,0,16,0,31890.7,572.901,-0.00244672,-3.21162e-06,0.00244672,0.00228702,0.000159698,4.47938e+06,7.79277e-07,0.0127132,0.0127132,6.2347,0.010508,6.72263e+25,5.84627e+17,0,0,0,0,316,0,1,718459,9.73586e-06,0,0,0,0,-2.26318e-06,4.1388e-06,4.71717e-06,2.29459e-10,0,0,-0.00440748,0.0104634,0.000238282,-1.72617e+07,8.2689e+07,1.00393e+08,592.935,1.0988e+08,1
332,0.00475,1.32453,0,1.32454,1.32453,0,0,16,0,31890.7,572.901,-0.00244672,-3.21162e-06,0.00244672,0.00228702,0.000159698,4.47938e+06,1.01686e-06,0.0127547,0.0127547,6.2347,0.010508,6.72225e+25,5.84532e+17,0,0,0,0,316,0,1,718459,9.73586e-06,0,0,0,0,-6.70603e-06,6.97891e-06,9.67864e-06,-5.20361e-10,0,0,-0.00440748,0.0104634,0.000238282,-1.72617e+07,8.2689e+07,1.00393e+08,592.981,1.0988e+08,1
333,0.00475,1.32852,0,1.32853,1.32852,0,0,16,0,31890.7,572.901,-0.00244672,-3.21162e-06,0.00244672,0.00228702,0.000159698,4.47938e+06,1.04617e-06,0.0127963,0.0127963,6.2347,0.010508,6.72187e+25,5.84436e+17,0,0,0,0,316,0,1,718459,9.73586e-06,0,0,0,0,-7.66171e-06,5.72291e-06,9.56313e-06,-7.79039e-10,0,0,-0.00440748,0.0104634,0.000238282,-1.72617e+07,8.2689e+07,1.00393e+08,593.028,1.0988e+08,1
334,0.00475,1.33251,0,1.33251,1.33251,0,0,16,0,31890.7,572.901,-0.00244672,-3.21162e-06,0.00244672,0.00228702,0.000159698,4.47938e+06,8.65655e-07,0.0128378,0.0128378,6.2347,0.010508,6.7215e+25,5.8434e+17,0,0,0,0,316,0,1,718459,9.73586e-06,0,0,0,0,-5.12777e-06,1.43994e-07,5.12979e-06,-5.14538e-10,0,0,-0.00440748,0.0104634,0.000238282,-1.72617e+07,8.2689e+07,1.00393e+08,593.064,1.0988e+08,1
335,0.00475,1.3365,0,1.3365,1.3365,0,0,16,0,31890.7,572.901,-0.00244672,-3.21162e-06,0.00244672,0.00228702,0.000159698,4.47938e+06,4.77273e-07,0.0128793,0.0128793,6.2347,0.010508,6.72112e+25,5.84244e+17,0,0,0,0,316,0,1,718459,9.73586e-06,0,0,0,0,9.15497e-07,-1.01128e-05,1.01542e-05,2.38194e-10,0,0,-0.00440748,0.0104634,0.000238282,-1.72617e+07,8.2689e+07,1.00393e+08,593.104,1.0988e+08,1
336,0.00475,1.34049,0,1.34049,1.34049,0,0,16,0,31879.9,573.125,-0.00244277,1.99418e-06,0.00244277,0.00228441,0.000158359,4.47021e+06,6.22888e-07,0.0129209,0.0129209,6.22337,0.0105186,6.72074e+25,5.84149e+17,0,0,0,0,320,0,1,718294,9.79341e-06,0,0,0,0,4.41138e-06,-6.19725e-06,7.60698e-06,-5.43578e-10,0,0,-0.0043985,0.0104572,0.000235513,-1.7256e+07,8.23478e+07,1.00026e+08,593.145,1.0952e+08,1
337,0.00475,1.34447,0,1.34448,1.34447,0,0,16,0,31879.9,573.125,-0.00244277,1.99418e-06,0.00244277,0.00228441,0.000158359,4.47021e+06,9.3603e-07,0.0129624,0.0129624,6.22337,0.0105186,6.72036e+25,5.84053e+17,0,0,0,0,320,0,1,718294,9.79341e-06,0,0,0,0,4.85769e-06,2.52264e-06,5.47365e-06,-1.61126e-09,0,0,-0.0043985,0.0104572,0.000235513,-1.7256e+07,8.23478e+07,1.00026e+08,593.19,1.0952e+08,1
338,0.00475,1.34846,0,1.34847,1.34846,0,0,16,0,31879.9,573.125,-0.00244277,1.99418e-06,0.00244277,0.00228441,0.000158359,4.47021e+06,1.04384e-06,0.0130039,0.0130039,6.22337,0.0105186,6.71999e+25,5.83957e+17,0,0,0,0,320,0,1,718294,9.79341e-06,0,0,0,0,4.60778e-06,6.46909e-06,7.94234e-06,-1.8961e-09,0,0,-0.0043985,0.0104572,0.000235513,-1.7256e+07,8.23478e+07,1.00026e+08,593.237,1.0952e+08,1
339,0.00475,1.35245,0,1.35246,1.35245,0,0,16,0,31879.9,573.125,-0.00244277,1.99418e-06,0.00244277,0.00228441,0.000158359,4.47021e+06,9.4477e-07,0.0130454,0.0130454,6.22337,0.0105186,6.71961e+25,5.83861e+17,0,0,0,0,320,0,1,718294,9.79341e-06,0,0,0,0,3.6701e-06,5.28699e-06,6.43599e-06,-1.37102e-09,0,0,-0.0043985,0.0104572,0.000235513,-1.7256e+07,8.23478e+07,1.00026e+08,593.273,1.0952e+08,1
340,0.00475,1.35644,0,1.35645,1.35644,0,0,16,0,31879.9,573.125,-0.00244277,1.99418e-06,0.00244277,0.00228441,0.000158359,4.47021e+06,6.40735e-07,0.0130869,0.0130869,6.22337,0.0105186,6.71923e+25,5.83766e+17,0,0,0,0,320,0,1,718294,9.79341e-06,0,0,0,0,2.01051e-06,-5.3251e-07,2.07983e-06,-6.84596e-11,0,0,-0.0043985,0.0104572,0.000235513,-1.7256e+07,8.23478e+07,1.00026e+08,593.315,1.0952e+08,1
341,0.00475,1.36043,0,1.36044,1.36043,0,0,16,0,31888.8,573.348,-0.00242206,3.42288e-06,0.00242207,0.00224905,0.000173015,4.46104e+06,7.0383e-07,0.0131283,0.0131283,6.21464,0.0105166,6.71885e+25,5.83665e+17,0,0,0,0,324,0,1,717827,9.80081e-06,0,0,0,0,-2.27499e-06,5.98407e-06,6.40193e-06,5.98379e-10,0,0,-0.00437302,0.0104181,0.000248886,-1.72654e+07,8.1995e+07,9.9667e+07,593.354,1.09176e+08,1
342,0.00475,1.36442,0,1.36443,1.36442,0,0,16,0,31888.8,573.348,-0.00242206,3.42288e-06,0.00242207,0.00224905,0.000173015,4.46104e+06,9.2234e-07,0.0131697,0.0131697,6.21464,0.0105166,6.71847e+25,5.83569e+17,0,0,0,0,324,0,1,717827,9.80081e-06,0,0,0,0,-5.92629e-06,1.39215e-05,1.51304e-05,6.78111e-10,0,0,-0.00437302,0.0104181,0.000248886,-1.72654e+07,8.1995e+07,9.9667e+07,593.395,1.09176e+08,1
343,0.00475,1.36841,0,1.36842,1.36841,0,0,16,0,31888.8,573.348,-0.00242206,3.42288e-06,0.00242207,0.00224905,0.000173015,4.46104e+06,1.02242e-06,0.0132111,0.0132111,6.21464,0.0105166,6.7181e+25,5.8348e+17,0,0,0,0,324,0,1,717827,9.80081e-06,0,0,0,0,-7.53324e-06,1.40923e-05,1.59795e-05,7.54241e-10,0,0,-0.00437302,0.0104181,0.000248886,-1.72654e+07,8.1995e+07,9.9667e+07,593.439,1.09176e+08,1
344,0.00475,1.3724,0,1.37241,1.3724,0,0,16,0,31888.8,573.348,-0.00242206,3.42288e-06,0.00242207,0.00224905,0.000173015,4.46104e+06,1.0032e-06,0.0132524,0.0132524,6.21464,0.0105166,6.71774e+25,5.83399e+17,0,0,0,0,324,0,1,717827,9.80081e-06,0,0,0,0,-7.12997e-06,5.84325e-06,9.21846e-06,8.31886e-10,0,0,-0.00437302,0.0104181,0.000248886,-1.72654e+07,8.1995e+07,9.9667e+07,593.478,1.09176e+08,1
345,0.00475,1.37639,0,1.3764,1.37639,0,0,16,0,31888.8,573.348,-0.00242206,3.42288e-06,0.00242207,0.00224905,0.000173015,4.46104e+06,8.65751e-07,0.0132937,0.0132937,6.21464,0.0105166,6.71738e+25,5.83326e+17,0,0,0,0,324,0,1,717827,9.80081e-06,0,0,0,0,-4.6917e-06,-1.03315e-05,1.13469e-05,8.93466e-10,0,0,-0.00437302,0.0104181,0.000248886,-1.72654e+07,8.1995e+07,9.9667e+07,593.522,1.09176e+08,1
346,0.00475,1.38038,0,1.38039,1.38038,0,0,16,0,31897.5,573.571,-0.00238249,7.8179e-07,0.00238249,0.00219464,0.000187847,4.45187e+06,8.80596e-07,0.0133349,0.0133349,6.20581,0.0105031,6.71703e+25,5.83262e+17,0,0,0,0,328,0,1,717371,9.80848e-06,0,0,0,0,-2.92177e-06,5.45138e-06,6.18501e-06,7.64516e-10,0,0,-0.00432826,0.0103601,0.000262527,-1.72202e+07,8.16769e+07,9.93442e+07,593.561,1.08814e+08,1
347,0.00475,1.38437,0,1.38438,1.38437,0,0,16,0,31897.5,573.571,-0.00238249,7.8179e-07,0.00238249,0.00219464,0.000187847,4.45187e+06,9.71082e-07,0.0133761,0.0133761,6.20581,0.0105031,6.71668e+25,5.83199e+17,0,0,0,0,328,0,1,717371,9.80848e-06,0,0,0,0,-1.83316e-06,2.62054e-05,2.62695e-05,4.14578e-10,0,0,-0.00432826,0.0103601,0.000262527,-1.72202e+07,8.16769e+07,9.93442e+07,593.6,1.08814e+08,1
348,0.00475,1.38836,0,1.38837,1.38836,0,0,16,0,31897.5,573.571,-0.00238249,7.8179e-07,0.00238249,0.00219464,0.000187847,4.45187e+06,1.01234e-06,0.0134172,0.0134172,6.20581,0.0105031,6.71633e+25,5.83136e+17,0,0,0,0,328,0,1,717371,9.80848e-06,0,0,0,0,-3.33841e-07,3.03168e-05,3.03186e-05,-9.02865e-11,0,0,-0.00432826,0.0103601,0.000262527,-1.72202e+07,8.16769e+07,9.93442e+07,593.642,1.08814e+08,1
349,0.00475,1.39235,0,1.39236,1.39235,0,0,16,0,31897.5,573.571,-0.00238249,7.8179e-07,0.00238249,0.00219464,0.000187847,4.45187e+06,1.004e-06,0.0134583,0.0134583,6.20581,0.0105031,6.71599e+25,5.83074e+17,0,0,0,0,328,0,1,717371,9.80848e-06,0,0,0,0,1.58635e-06,1.76225e-05,1.76937e-05,-7.50302e-10,0,0,-0.00432826,0.0103601,0.000262527,-1.72202e+07,8.16769e+07,9.93442e+07,593.684,1.08814e+08,1
350,0.00475,1.39634,0,1.39635,1.39634,0,0,16,0,31897.5,573.571,-0.00238249,7.8179e-07,0.00238249,0.00219464,0.000187847,4.45187e+06,9.46515e-07,0.0134994,0.0134994,6.20581,0.0105031,6.71564e+25,5.83011e+17,0,0,0,0,328,0,1,717371,9.80848e-06,0,0,0,0,3.92959e-06,-1.15703e-05,1.22194e-05,-1.56806e-09,0,0,-0.00432826,0.0103601,0.000262527,-1.72202e+07,8.16769e+07,9.93442e+07,593.73,1.08814e+08,1
351,0.00475,1.40033,0,1.40034,1.40033,0,0,16,0,31886,573.793,-0.00236473,-2.58334e-06,0.00236473,0.00217249,0.000192234,4.4427e+06,9.94691e-07,0.0135403,0.0135403,6.19345,0.0105028,6.71529e+25,5.82948e+17,0,0,0,0,332,0,1,717323,9.86723e-06,0,0,0,0,5.06165e-06,-3.13011e-05,3.17077e-05,-1.52912e-09,0,0,-0.0043056,0.0103342,0.000265475,-1.72306e+07,8.13135e+07,9.89683e+07,593.772,1.08456e+08,1
352,0.00475,1.40432,0,1.40433,1.40432,0,0,16,0,31886,573.793,-0.00236473,-2.58334e-06,0.00236473,0.00217249,0.000192234,4.4427e+06,1.05326e-06,0.0135813,0.0135813,6.19345,0.0105028,6.71494e+25,5.82885e+17,0,0,0,0,332,0,1,717323,9.86723e-06,0,0,0,0,4.43538e-06,-3.53743e-05,3.56513e-05,-1.02303e-09,0,0,-0.0043056,0.0103342,0.000265475,-1.72306e+07,8.13135e+07,9.89683e+07,593.813,1.08456e+08,1
353,0.00475,1.40831,0,1.40832,1.40831,0,0,16,0,31886,573.793,-0.00236473,-2.58334e-06,0.00236473,0.00217249,0.000192234,4.4427e+06,1.04036e-06,0.0136223,0.0136223,6.19345,0.0105028,6.71459e+25,5.82823e+17,0,0,0,0,332,0,1,717323,9.86723e-06,0,0,0,0,2.60374e-06,-3.31065e-05,3.32087e-05,-5.36553e-10,0,0,-0.0043056,0.0103342,0.000265475,-1.72306e+07,8.13135e+07,9.89683e+07,593.857,1.08456e+08,1
354,0.00475,1.4123,0,1.4123,1.4123,0,0,16,0,31886,573.793,-0.00236473,-2.58334e-06,0.00236473,0.00217249,0.000192234,4.4427e+06,9.55482e-07,0.0136634,0.0136634,6.19345,0.0105028,6.71425e+25,5.8276e+17,0,0,0,0,332,0,1,717323,9.86723e-06,0,0,0,0,-4.40029e-07,-2.46938e-05,2.46977e-05,-6.42106e-11,0,0,-0.0043056,0.0103342,0.000265475,-1.72306e+07,8.13135e+07,9.89683e+07,593.898,1.08456e+08,1
355,0.00475,1.41629,0,1.41629,1.41629,0,0,16,0,31886,573.793,-0.00236473,-2.58334e-06,0.00236473,0.00217249,0.000192234,4.4427e+06,7.99274e-07,0.0137044,0.0137044,6.19345,0.0105028,6.7139e+25,5.82697e+17,0,0,0,0,332,0,1,717323,9.86723e-06,0,0,0,0,-4.71348e-06,-9.80771e-06,1.08815e-05,3.90047e-10,0,0,-0.0043056,0.0103342,0.000265475,-1.72306e+07,8.13135e+07,9.89683e+07,593.942,1.08456e+08,1
356,0.00475,1.42028,0,1.42028,1.42028,0,0,16,0,31874.4,574.015,-0.00236252,-3.47036e-06,0.00236252,0.00217255,0.000189963,4.43355e+06,9.34833e-07,0.0137454,0.0137454,6.18099,0.0105127,6.71355e+25,5.82634e+17,0,0,0,0,336,0,1,717288,9.92632e-06,0,0,0,0,-7.6033e-06,1.73264e-07,7.60527e-06,1.03583e-09,0,0,-0.00429886,0.0103305,0.000261651,-1.7285e+07,8.09244e+07,9.85628e+07,593.982,1.08115e+08,1
357,0.00475,1.42427,0,1.42427,1.42427,0,0,16,0,31874.4,574.015,-0.00236252,-3.47036e-06,0.00236252,0.00217255,0.000189963,4.43355e+06,1.10619e-06,0.0137865,0.0137865,6.18099,0.0105127,6.7132e+25,5.82572e+17,0,0,0,0,336,0,1,717288,9.92632e-06,0,0,0,0,-8.76602e-06,3.96312e-06,9.62026e-06,1.4055e-09,0,0,-0.00429886,0.0103305,0.000261651,-1.7285e+07,8.09244e+07,9.85628e+07,594.023,1.08115e+08,1
358,0.00475,1.42826,0,1.42826,1.42826,0,0,16,0,31874.4,574.015,-0.00236252,-3.47036e-06,0.00236252,0.00217255,0.000189963,4.43355e+06,1.11503e-06,0.0138275,0.0138275,6.18099,0.0105127,6.71285e+25,5.82509e+17,0,0,0,0,336,0,1,717288,9.92632e-06,0,0,0,0,-9.20596e-06,5.87798e-06,1.09225e-05,1.32541e-09,0,0,-0.00429886,0.0103305,0.000261651,-1.7285e+07,8.09244e+07,9.85628e+07,594.068,1.08115e+08,1
359,0.00475,1.43224,0,1.43225,1.43224,0,0,16,0,31874.4,574.015,-0.00236252,-3.47036e-06,0.00236252,0.00217255,0.000189963,4.43355e+06,9.60209e-07,0.0138685,0.0138685,6.18099,0.0105127,6.71251e+25,5.82446e+17,0,0,0,0,336,0,1,717288,9.92632e-06,0,0,0,0,-8.98773e-06,5.98028e-06,1.07955e-05,8.09833e-10,0,0,-0.00429886,0.0103305,0.000261651,-1.7285e+07,8.09244e+07,9.85628e+07,594.107,1.08115e+08,1
360,0.00475,1.43623,0,1.43624,1.43623,0,0,16,0,31874.4,574.015,-0.00236252,-3.47036e-06,0.00236252,0.00217255,0.000189963,4.43355e+06,6.43187e-07,0.0139095,0.0139095,6.18099,0.0105127,6.71216e+25,5.82383e+17,0,0,0,0,336,0,1,717288,9.92632e-06,0,0,0,0,-8.0429e-06,4.50863e-06,9.22041e-06,-1.6145e-10,0,0,-0.00429886,0.0103305,0.000261651,-1.7285e+07,8.09244e+07,9.85628e+07,594.152,1.08115e+08,1
361,0.00475,1.44022,0,1.44023,1.44022,0,0,16,0,31862.7,574.237,-0.00235727,3.19009e-07,0.00235727,0.00216258,0.000194686,4.42441e+06,8.20518e-07,0.0139504,0.0139504,6.16748,0.0105249,6.71181e+25,5.82321e+17,0,0,0,0,340,0,1,717378,9.9857e-06,0,0,0,0,-4.9174e-06,-1.51907e-05,1.59668e-05,-6.28884e-10,0,0,-0.00428868,0.0103175,0.000265377,-1.72517e+07,8.06375e+07,9.82545e+07,594.195,1.07785e+08,1
