time,average_burnup,average_centerline_fuel_temperature,average_fission_rate,average_interior_clad_temperature,clad_inner_vol,disp_y_3023,fission_gas_generated,fission_gas_released,fission_gas_released_percentage,flux_from_clad,flux_from_fuel,initial_moles,maximum_clad_elongation,maximum_fuel_elongation,pellet_volume,plenum_pressure,plenum_temperature,plenum_volume,rod_ave_lin_pow
50018611,0.029578266416789,1245.6402308254,1.2143847991278e+19,625.77543215918,0.00021671131353152,0.01966166829999,0.065362182716594,0.00089545261364678,1.3699857875454,-75415.25710265,73964.507193322,0.02702175888503,0.01966166829999,0.037712616622384,-0.00020132753711375,9800050.5370674,649.52152350168,1.5383776417763e-05,75111.247000885
51018611,0.030113884598403,1244.5285173867,1.2091120175579e+19,625.53915027995,0.00021675310614795,0.019998585050947,0.066535581648244,0.00091410885441012,1.3738646777641,-75068.140992331,73641.494137897,0.02702175888503,0.019998585050947,0.03807984425508,-0.00020138775642089,9811181.002616,649.04660228192,1.5365349727053e-05,74785.118743053
52018611,0.030647331165886,1243.7471025059,1.2042330141516e+19,625.28473722433,0.00021678731347105,0.02036848499197,0.067704065329516,0.00092747001329514,1.3698882168761,-74741.253122628,73338.200657639,0.02702175888503,0.02036848499197,0.038455662115377,-0.00020145017195605,9825919.6108559,648.51811274464,1.5337141514995e-05,74483.346166328
52796543,0.031060881415153,1243.1483840985,1.2004455521322e+19,625.08597616401,0.00021681480440651,0.020656258438304,0.068609801900594,0.00093838329265932,1.367710249359,-74485.732935824,73102.826003002,0.02702175888503,0.020656258438304,0.038747622611683,-0.00020149861934038,9837162.4444604,648.11993845937,1.5316185066124e-05,74249.08681505
53296543,0.031326028224721,1242.7544676598,1.1981429236661e+19,624.99780828914,0.0002168577952898,0.020817816059257,0.069190471356315,0.00094893001916998,1.3714750030871,-74329.974042846,72963.034261422,0.02702175888503,0.020817816059257,0.038933822783511,-0.00020152846623916,9829976.9998964,647.95790788902,1.532932905064e-05,74106.66631078
53796543,0.03159071410321,1242.6148741781,1.1961589004162e+19,624.8949779795,0.00021687710475612,0.021006649581583,0.06977010306515,0.00095562712089336,1.369679961632,-74195.434610694,72839.004824748,0.02702175888503,0.021006649581583,0.039125330053321,-0.00020156032233421,9836936.9617705,647.73088533659,1.5316782421909e-05,73983.951945046
54796543,0.032118824385432,1242.3665865497,1.192194374932e+19,624.69032413938,0.00021692269425408,0.02138583812767,0.070926486338444,0.00097065217559882,1.3685327241041,-73927.203551486,72591.288528613,0.02702175888503,0.02138583812767,0.039508377419474,-0.0002016238410874,9847261.565538,647.30409204292,1.5298853166682e-05,73738.740992886
55599376,0.032541591530611,1242.1705533712,1.1890190762219e+19,624.5215187114,0.00021695561252158,0.02169051699175,0.07185209365234,0.00098252957001846,1.3674334595906,-73704.936588551,72392.864316998,0.02702175888503,0.02169051699175,0.039816639086701,-0.00020167502799028,9858123.6706317,646.96978199733,1.5280584531303e-05,73542.344722209
56599376,0.033066609613247,1241.7569854884,1.18484289953e+19,624.32730558573,0.00021699268268196,0.022048153246172,0.073001460586538,0.0010010457816521,1.3712681549234,-73425.316861603,72135.345067391,0.02702175888503,0.022048153246172,0.04019536762121,-0.0002017375830413,9876000.8823911,646.63450955951,1.5255099640659e-05,73284.0428732
57599376,0.033589893542888,1241.4991800711,1.1809372987331e+19,624.12459361519,0.00021704919970378,0.022428574413308,0.074146914518248,0.0010161879913178,1.3705061065862,-73158.980106042,71891.358891198,0.02702175888503,0.022428574413308,0.040578496948593,-0.00020180080079767,9879617.1525271,646.23795405503,1.5248398906108e-05,73042.476488017
58427562,0.034022008324566,1241.2937959826,1.1777101063451e+19,623.95277344038,0.00021708553448556,0.022742915362098,0.075092703265352,0.0010293117119913,1.3707213447278,-72933.488800806,71689.802591407,0.02702175888503,0.022742915362098,0.040895325307309,-0.00020185332327385,9889874.043892,645.91977613016,1.5232211211705e-05,72842.870527248
59427562,0.034542298314041,1241.1595230273,1.1740982090455e+19,623.77622653324,0.00021712666349597,0.023108884353671,0.076231392347064,0.0010481905898055,1.3750117340548,-72686.436287316,71466.166806001,0.02702175888503,0.023108884353671,0.041278386133969,-0.00020191658805236,9906363.0564341,645.62194933424,1.5210075443612e-05,72619.47007757
60427562,0.035061073266442,1241.1205694724,1.1706615763713e+19,623.59748857191,0.00021718710529676,0.023492854922609,0.077366668699912,0.001064560938402,1.3759942831857,-72448.350777569,71250.722504231,0.02702175888503,0.023492854922609,0.041664389799631,-0.00020198020590064,9908825.810364,645.27128470667,1.520689939612e-05,72406.90996826
61278671,0.035501449962989,1241.0978978542,1.1677436907237e+19,623.442471828,0.00021722664263036,0.02381917715462,0.078330294009909,0.0010791140514106,1.3776458585411,-72242.779995262,71067.835446255,0.02702175888503,0.02381917715462,0.041992611528467,-0.00020203458500016,9919226.9600041,644.98397509837,1.5192057630195e-05,72226.435023451
62278671,0.036017565837683,1241.1871483613,1.1646316922212e+19,623.289350822,0.00021728610341957,0.024190609675675,0.079459574132627,0.0010987675085145,1.3828006511595,-72031.036395081,70874.329216461,0.02702175888503,0.024190609675675,0.042379535680946,-0.00020209837700723,9924878.1675127,644.71654092194,1.5187726412345e-05,72033.953951261
63278671,0.036532369505822,1241.3821843464,1.1616524775673e+19,623.13110430929,0.00021733438242581,0.024577739677604,0.080585905036283,0.001116496745125,1.3854739791311,-71817.629806059,70686.669801553,0.02702175888503,0.024577739677604,0.042769022984094,-0.0002021629133806,9937105.6178672,644.41357343162,1.5171469045217e-05,71849.685729282
64150145,0.036979966755586,1241.5497157211,1.1590629678023e+19,622.99198515285,0.00021737682973451,0.024915321942967,0.081565123428919,0.0011325943883532,1.3885768092293,-71629.746483572,70523.581833605,0.02702175888503,0.024915321942967,0.043108260361039,-0.00020221909043396,9947805.1890171,644.15511321237,1.5157739300556e-05,71689.521251178
65150145,0.03749244985644,1241.8783588039,1.1564392516945e+19,622.85955627165,0.00021742339319329,0.025292715682005,0.082686233971291,0.0011532827388228,1.3947699434748,-71445.099671436,70359.407032787,0.02702175888503,0.025292715682005,0.043499299827646,-0.00020228453689077,9963927.4464458,643.92215234529,1.5138856302524e-05,71527.241067188
66150145,0.038003819214221,1242.2936888626,1.1539077584556e+19,622.72744246548,0.00021748356350677,0.025685144136198,0.083804848485156,0.0011725717370803,1.3991693300274,-71262.55581631,70198.88820476,0.02702175888503,0.025685144136198,0.043893188857829,-0.00020234951787498,9969881.1527011,643.66151235109,1.513404563179e-05,71370.664985139
67039308,0.038457596886006,1242.6644753648,1.1516633208619e+19,622.60716699854,0.00021752858929417,0.026033887188971,0.084797423029663,0.0011904761452768,1.4039060418857,-71096.880893669,70056.585619999,0.02702175888503,0.026033887188971,0.044243217122662,-0.00020240746153225,9981231.9693944,643.4356917003,1.5121127761921e-05,71231.843660464
68039308,0.038967074541402,1243.4556684239,1.1499101874424e+19,622.51850934742,0.00021757791946345,0.026421703132849,0.085911789624727,0.0012125644672286,1.4114063652092,-70964.169358246,69944.734394588,0.02702175888503,0.026421703132849,0.044643645602103,-0.0002024752074593,9998465.8479023,643.25805519943,1.5102712004149e-05,71123.410124908
69039308,0.039475809803555,1244.3533752781,1.1482231407314e+19,622.43156588651,0.00021763994125538,0.026823917973595,0.087024490567226,0.0012340844423937,1.4180886717635,-70834.221007436,69835.211445402,0.02702175888503,0.026823917973595,0.045047710052585,-0.00020254191099236,10006228.398111,643.06776244373,1.5098030263021e-05,71019.064136467
69940385,0.039933601307002,1245.1642052803,1.1467091009518e+19,622.34985735877,0.00021768787519304,0.027186297467854,0.088025723224907,0.0012544432192545,1.4250870919281,-70712.617763849,69736.900414427,0.02702175888503,0.027186297467854,0.045412045459381,-0.00020260223779453,10019062.311452,642.90081211295,1.5085637398501e-05,70925.418847149
70940385,0.040441127220585,1246.4212866168,1.1458021929509e+19,622.30378100678,0.00021773996986433,0.027585387795184,0.089135702113487,0.0012789258882715,1.434807667351,-70632.48701636,69675.886601246,0.02702175888503,0.027585387795184,0.045823220857797,-0.00020267239291215,10037865.703113,642.77971724922,1.5067576952184e-05,70869.325431857
71940385,0.040948274900433,1247.8085394678,1.1449497786391e+19,622.26054844633,0.00021780399127742,0.027999364674264,0.090244829180472,0.0013036390814123,1.4445582015622,-70552.464724526,69616.651248984,0.02702175888503,0.027999364674264,0.046238871737064,-0.00020274113925996,10047872.873352,642.65757357955,1.5062852017455e-05,70816.602520662
72847456,0.041407982412242,1249.0735581814,1.1441823941618e+19,622.21885945381,0.00021785469262611,0.028375454202742,0.091250174791803,0.0013273981835077,1.4546801543518,-70476.745772897,69563.253551335,0.02702175888503,0.028375454202742,0.046616648366213,-0.00020280378967354,10062633.877778,642.55215714666,1.5050902952575e-05,70769.138813062
73815510,0.041898436983296,1250.8768846761,1.1441588943026e+19,622.21451391122,0.00021790979215352,0.028783550562218,0.092322739777863,0.0013541800310642,1.4667892594203,-70446.305410315,69554.532807306,0.02702175888503,0.028783550562218,0.047029945389188,-0.00020287300692229,10080707.786239,642.49550144202,1.5036785231232e-05,70767.685316831
73815600,0.041898482300057,1242.6522130317,1.1299896640241e+19,621.25242159043,0.00021790459818116,0.028643759650705,0.092322838875791,0.0013662647036872,1.4798772658251,-69597.607167726,68726.150167696,0.02702175888503,0.028643759650705,0.046855910438382,-0.00020284260252014,10049499.74921,641.30719671182,1.5061995661023e-05,69891.300371945
73815690,0.041898527054456,1234.0384946603,1.1157733924922e+19,620.27582618772,0.00021789227761847,0.028501620502468,0.092322936736797,0.0013765785927748,1.4910472320647,-68719.378875496,67861.857247537,0.02702175888503,0.028501620502468,0.046675778690359,-0.00020281137016946,10021395.405442,640.0841394243,1.5080907449016e-05,69012.005865597
73815870,0.041898614867311,1216.6001613197,1.0871997253593e+19,618.32577945277,0.00021786270763618,0.028209935382839,0.092323128729595,0.0013923386534343,1.5081146756977,-66949.324458399,66118.435514132,0.02702175888503,0.028209935382839,0.04631209020543,-0.00020274838056556,9964573.5862632,637.51143179352,1.5114327070623e-05,67244.688149431
73816230,0.041898788213797,1216.0002881347,1.08704468281e+19,618.31721156512,0.00021785925967281,0.028187870809162,0.092323507707681,0.0013971892801471,1.5133624304775,-66911.98960899,66078.317310191,0.02702175888503,0.028187870809162,0.046298747216737,-0.00020274586607587,9967139.7641698,637.52739324614,1.5113393596947e-05,67235.098570222
73816950,0.041899134878503,1215.9912877151,1.0870434566104e+19,618.31703757367,0.00021785925802485,0.028187876015837,0.092324265609375,0.0013972566445071,1.5134229720482,-66911.735690401,66077.752903628,0.02702175888503,0.028187876015837,0.046298851121586,-0.00020274587973485,9967172.9036978,637.52735605619,1.5113378289998e-05,67235.022728218
73818390,0.041899828206749,1215.9922721086,1.0870410042145e+19,618.3169141687,0.00021785934148489,0.028188459246804,0.092325781410199,0.0013972814774465,1.5134250218132,-66911.555027308,66077.588475266,0.02702175888503,0.028188459246804,0.046299436483979,-0.00020274597728068,9967187.4845596,637.52713742576,1.5113364204207e-05,67234.871044409
73821270,0.041901214858573,1215.9945636651,1.0870360994357e+19,618.31667034859,0.0002178595057115,0.028189600653011,0.092328813001589,0.0013973620752402,1.5134626232183,-66911.199145061,66077.269005047,0.02702175888503,0.028189600653011,0.04630058151361,-0.00020274616784345,9967227.2883981,637.52676438237,1.5113337868047e-05,67234.567677587
73827030,0.041903988143549,1215.9992580264,1.0870262899294e+19,618.3161828911,0.00021785983229305,0.028191866947671,0.092334876143332,0.001397541573191,1.513557641017,-66910.488092317,66076.631361826,0.02702175888503,0.028191866947671,0.046302855344718,-0.00020274654609739,9967313.2569077,637.52605673078,1.5113286195658e-05,67233.960947128
73838550,0.041909534638815,1216.0087208491,1.0870066711229e+19,618.31520592329,0.00021786048412789,0.028196388151591,0.092347002262676,0.0013979137517336,1.5137619169893,-66909.062816608,66075.356912093,0.02702175888503,0.028196388151591,0.046307391849925,-0.00020274730063259,9967489.8059906,637.5246677952,1.5113183495302e-05,67232.747498948
73861590,0.0419206273306,1216.0276786795,1.0869674343336e+19,618.31324985736,0.00021786178684039,0.028205423765265,0.092371253844805,0.0013986662959449,1.5141791820807,-66906.209103807,66072.808546876,0.02702175888503,0.028205423765265,0.046316458253078,-0.00020274880853844,9967845.8826342,637.52190516471,1.5112978301947e-05,67230.32065354
73907670,0.041942811519187,1216.0655126846,1.0868889640505e+19,618.30929407529,0.00021786439086252,0.028223490011184,0.092419754382921,0.0014001765865672,1.5150187272364,-66900.427455588,66067.71238414,0.02702175888503,0.028223490011184,0.046334585211144,-0.00020275182335205,9968559.6131219,637.51634559121,1.5112567510469e-05,67225.467166556
73999830,0.041987175116424,1216.1410974126,1.0867320366688e+19,618.30132223555,0.00021786974136371,0.02825962622225,0.092516744955319,0.0014032029281194,1.5167015752631,-66888.74841957,66057.521320439,0.02702175888503,0.02825962622225,0.046370841720209,-0.00020275784966705,9969893.4703078,637.50525569893,1.5111891696659e-05,67215.761008067
74184150,0.042075883191152,1216.2906277093,1.0864182346642e+19,618.2851663187,0.00021788027642201,0.028331837546453,0.092710684090664,0.0014092874834387,1.5200917750327,-66865.063283051,66037.145069797,0.02702175888503,0.028331837546453,0.046443294649611,-0.00020276989655225,9972671.9111611,637.48266496405,1.5110379869764e-05,67196.351954288
74512357,0.042233776953719,1216.5559835658,1.0858596841549e+19,618.25623091619,0.0002178988046294,0.028460482511357,0.093055880652859,0.0014201705761265,1.5261481232168,-66822.675043809,66000.87634335,0.02702175888503,0.028460482511357,0.04657237249714,-0.00020279136320094,9977811.0992528,637.44313881069,1.5107441428457e-05,67161.80489367
74696677,0.042322411399042,1216.6657648798,1.0854921300303e+19,618.28862888526,0.00021790724651406,0.028525031895282,0.093249659287925,0.0014300671811274,1.5335897117992,-66794.938088646,65980.098912334,0.02702175888503,0.028525031895282,0.046641721959568,-0.00020280279117104,9984205.8515571,637.50377409403,1.510445534302e-05,67139.071202786
75065317,0.042499649311413,1217.3474904438,1.0854901117193e+19,618.28987777622,0.00021792873613395,0.028675788351238,0.093637150594318,0.0014411415311191,1.5390702536035,-66786.566282583,65977.100441838,0.02702175888503,0.028675788351238,0.046793374450932,-0.0002028280986281,9990558.8769857,637.50004791596,1.5100637505843e-05,67138.94636768
75208844,0.042568655457921,1217.6066804714,1.0854896688099e+19,618.28888836048,0.00021793717178187,0.028735312762543,0.093788017026832,0.001444540341117,1.5402184489131,-66780.783369103,65975.890876167,0.02702175888503,0.028735312762543,0.046853247548196,-0.00020283809820251,9992712.1789066,637.49528795631,1.5099073579357e-05,67138.918973167
75577484,0.042745846613465,1217.9778657732,1.0849309521439e+19,618.34035293788,0.00021795543560847,0.028872506933633,0.094175408091422,0.0014611222247952,1.5514901972888,-66738.351569327,65942.885330347,0.02702175888503,0.028872506933633,0.046995298641428,-0.00020286165670536,10003488.427587,637.58758241403,1.5093778903108e-05,67104.361635549
76314764,0.043100135410902,1219.3244271101,1.0849293318294e+19,618.34143026147,0.00021799810246289,0.029173061391124,0.09494999019528,0.0014818375681404,1.5606505752057,-66719.555362489,65937.177336603,0.02702175888503,0.029173061391124,0.04729690330883,-0.00020291199326827,10015720.267585,637.57911379003,1.5086109194617e-05,67104.261417036
76601818,0.043238074886352,1219.8374441941,1.0849300613181e+19,618.33884528087,0.00021801490279074,0.029292129189784,0.09525156734366,0.0014878744273383,1.562047186027,-66707.088093715,65934.887809585,0.02702175888503,0.029292129189784,0.04741637589357,-0.00020293194911267,10019778.746254,637.56902062124,1.5082953678066e-05,67104.306536837
77339098,0.043592150213206,1220.5434193363,1.0836556857498e+19,618.46626855384,0.00021805061731689,0.02956503752754,0.096025694471922,0.0015202846241251,1.5832060705061,-66630.45247747,65859.799061836,0.02702175888503,0.02956503752754,0.047697249098632,-0.00020297855081251,10042015.186438,637.79765903491,1.5072066504381e-05,67025.484784331
78339098,0.044072106072949,1222.3025313927,1.0836606795797e+19,618.46694883311,0.00021810729581558,0.02996953722374,0.097075056984022,0.0015421787016596,1.5886456826015,-66604.509874403,65852.72211942,0.02702175888503,0.02996953722374,0.048103244667971,-0.0002030463014628,10056660.173826,637.7693652961,1.5060994352779e-05,67025.793659076
79339098,0.044552061932692,1223.9201632085,1.0836706016247e+19,618.46493802116,0.00021816728297349,0.030371031807047,0.098124426718032,0.0015659382908072,1.5958700021831,-66573.826944042,65845.996365871,0.02702175888503,0.030371031807047,0.048505910415646,-0.00020311330373914,10068320.546799,637.68100786442,1.5053979234351e-05,67026.4073502
79387767,0.04457542090443,1223.9957553107,1.0836714180157e+19,618.46010574405,0.00021817013372128,0.030391517699216,0.09817549874666,0.0015660040865721,1.5951068306901,-66564.277063721,65845.623021336,0.02702175888503,0.030391517699216,0.048526443320739,-0.00020311673618573,10068601.110026,637.67266858222,1.5053397535543e-05,67026.457845025
80387767,0.045055063119511,1224.8841760633,1.0823073811514e+19,618.51729184675,0.00021821962661241,0.030758029593202,0.099224213641362,0.0016017507354786,1.6142740533757,-66472.910960645,65762.876502781,0.02702175888503,0.030758029593202,0.048906745330776,-0.00020317968588423,10091683.886227,637.76574487707,1.5039940728186e-05,66942.090427127
81387767,0.045534298230858,1226.3439575023,1.081903624722e+19,618.49444216876,0.00021827543493416,0.031156816982779,0.10027207261302,0.0016231019379152,1.6186979042302,-66420.213214962,65731.347222681,0.02702175888503,0.031156816982779,0.04930612604377,-0.00020324620607984,10105432.227631,637.7040631416,1.5029228854326e-05,66917.11757757
82176746,0.045912272755389,1227.5127147198,1.0815890524043e+19,618.47627933139,0.00021832346569947,0.031471934915905,0.10109853693169,0.0016415961700474,1.623758582339,-66377.837653523,65706.706098307,0.02702175888503,0.031471934915905,0.049621966086641,-0.00020329869268908,10114292.659423,637.66227054038,1.5024773010387e-05,66897.660878941
83176746,0.046391000338394,1228.5061640795,1.0804483872385e+19,618.50572969537,0.0002183737318977,0.03184116876793,0.1021453435148,0.001675600056616,1.6404076769033,-66286.039115803,65636.601499296,0.02702175888503,0.03184116876793,0.050004716234481,-0.00020336201210836,10136160.412601,637.72920121663,1.5011719789343e-05,66827.109285183
84176746,0.04686936803683,1229.9577738299,1.0800564943347e+19,618.48503500614,0.00021842977433157,0.032238878190758,0.10319140807012,0.0016990199622511,1.6464742501591,-66237.267685236,65605.958302907,0.02702175888503,0.032238878190758,0.050402745479602,-0.00020342822518386,10150424.069132,637.67353372024,1.5001549147719e-05,66802.870209794
84968764,0.047248111457429,1231.1181091435,1.0797498608849e+19,618.46664340204,0.00021847439928242,0.032554022593638,0.10401964215894,0.001719264527712,1.6528268046577,-66195.180894339,65581.915017775,0.02702175888503,0.032554022593638,0.050718359446333,-0.00020348069589455,10162237.435745,637.63233672605,1.4993703387876e-05,66783.904540264
85968764,0.047726012424808,1232.1551015557,1.07880305841e+19,618.47675130538,0.00021853209177911,0.032924111198919,0.10506476162102,0.0017537753952925,1.6692327362989,-66123.293197333,65522.715708255,0.02702175888503,0.032924111198919,0.051102295025036,-0.00020354397504176,10178616.061495,637.65638568681,1.498811673735e-05,66725.343600924
86968764,0.048203594634052,1233.6107724233,1.0784224089623e+19,618.45568914599,0.00021858862849658,0.033321438273258,0.10610923836278,0.0017806443148649,1.6781237358212,-66073.996166898,65492.854886692,0.02702175888503,0.033321438273258,0.051499929875319,-0.00020361005457418,10193855.16777,637.60910404803,1.4978573922399e-05,66701.799947625
87763826,0.048583169241996,1234.7809329314,1.0781233145039e+19,618.43768086271,0.00021863381722379,0.033638227355804,0.10693940046267,0.001803575665537,1.6865399073998,-66032.61043332,65469.319420995,0.02702175888503,0.033638227355804,0.05181649172431,-0.00020366264689411,10206472.77453,637.57515559404,1.4971170329683e-05,66683.300574315
88763826,0.049060494591714,1236.4387700803,1.078129979728e+19,618.48492587658,0.00021868778464735,0.03402487050821,0.10798340650155,0.0018391161246534,1.7031469780749,-66010.403747674,65466.599540473,0.02702175888503,0.03402487050821,0.052214786421193,-0.00020372858000409,10228458.270477,637.65166241753,1.4959204643259e-05,66683.712826912
89763826,0.04953789735004,1238.4408778637,1.0786005464405e+19,618.509617207,0.00021874627970517,0.034434029215188,0.10902764360466,0.0018700708192791,1.7152263017443,-66012.994209784,65487.961979365,0.02702175888503,0.034434029215188,0.052624500537223,-0.00020379668725767,10246312.291808,637.67032129141,1.4949592447501e-05,66712.817977602
90555844,0.049916141136988,1240.0380493937,1.0789766224974e+19,618.52851770534,0.00021880001342225,0.034759826634523,0.10985502285385,0.0018961669995938,1.7260630878175,-66012.8698714,65505.035145837,0.02702175888503,0.034759826634523,0.052950205401797,-0.00020385065973849,10256013.071442,637.68786331646,1.4949353683758e-05,66736.078760862
91555844,0.050393796565334,1241.7851488166,1.0791149099167e+19,618.57148324236,0.00021885579059544,0.035153216899929,0.11089991892349,0.0019344873996995,1.7443542055554,-66001.235533292,65509.52728742,0.02702175888503,0.035153216899929,0.05335405651268,-0.00020391750863595,10278412.319408,637.76214142537,1.4938281959489e-05,66744.632013927
92555844,0.050871557225419,1243.8036670312,1.0795954148756e+19,618.59628642444,0.00021891545569959,0.035566878951301,0.11194511459753,0.0019697295539801,1.7595493658314,-66003.667233011,65531.353871014,0.02702175888503,0.035566878951301,0.053767239713106,-0.00020398616385328,10297564.371582,637.78972706136,1.4929291846316e-05,66774.351857819
93344824,0.051248632472097,1245.4096771131,1.0799776879046e+19,618.61525005281,0.00021896845080335,0.035894566035592,0.11277008266608,0.001999015356273,1.7726468838302,-66003.725483955,65548.702778396,0.02702175888503,0.035894566035592,0.054094682907198,-0.00020404043250952,10309255.215851,637.81505214596,1.4928018293829e-05,66797.995931693
94344824,0.051726680122827,1247.2534268317,1.0802796329072e+19,618.64715112088,0.00021902613058105,0.036294905464645,0.11381602735843,0.0020403535337915,1.7926768146336,-65999.013296974,65562.368554701,0.02702175888503,0.036294905464645,0.054504972386099,-0.00020410834573188,10332084.90854,637.88066243281,1.4917784849164e-05,66816.671614791
95344824,0.052204867678551,1249.292727851,1.0807693295044e+19,618.67235344515,0.00021908700852461,0.036713128187189,0.11486235534462,0.0020803492966896,1.811167192635,-66001.797895117,65584.565993988,0.02702175888503,0.036713128187189,0.054922445087259,-0.0002041776875976,10352799.583684,637.91898637505,1.4909320927016e-05,66846.959973221
96130772,0.05258082926136,1250.9065746279,1.0811571625899e+19,618.6903449477,0.0002191398663243,0.037043202396781,0.11568504866534,0.0021132024015845,1.826685838805,-66000.183679445,65602.120983174,0.02702175888503,0.037043202396781,0.055252009067475,-0.00020423231350948,10366234.300229,637.95088037384,1.4907552814819e-05,66870.947943673
